"Nummer","Datum","Art","Geschäft","URL","Date"
"Antwort 5872009","05.05.2009","Bericht und Antrag","Antwort des Stadtrates auf die Anfrage Nr. 587 des Ratsmitgliedes Jean-François Rossier betreffend ""Gestaltungsmassnahmen an der Brunnenstrasse""","https://www.uster.ch/politbusiness/89383?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=96","2009-05-05"
"592/2009","05.05.2009","kleine_anfrage","Anfage des Ratsmitgliedes Julia Amherd betreffend Personalsituiation und Arbeitsbedingungen in den Heimen der Stadt Uster","https://www.uster.ch/politbusiness/90008?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=96","2009-05-05"
"Antwort 586/2009","05.05.2009","Bericht und Antrag","Antwort des Stadtrates auf die Anfrage Nr. 586 des Ratsmitgliedes Werner Egli betreffend ""Bauarbeiten der Stadt Uster auf fremdem Grundeigentum""","https://www.uster.ch/politbusiness/89381?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=96","2009-05-05"
"593/2009","05.05.2009","kleine_anfrage","Anfrage des Ratsmitglies Cla Reto Famos betreffend Einsatz der Seerettung im Zusammenhang mit dem Unfall eines Fischers auf dem Greifensee","https://www.uster.ch/politbusiness/90010?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=96","2009-05-05"
"591/2009","29.04.2009","kleine_anfrage","Anfrage der Ratsmitglieder Werner Egli und Jean-François Rossier betreffend Wirtschaftskrise","https://www.uster.ch/politbusiness/89379?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=96","2009-04-29"
"313/2009","28.04.2009","Bericht und Antrag","Antrag des Stadtrates betreffend Schulhausanlage Talacker, Ergänzung Ausenanlagen, Genehmigung der Bauabrechnung","https://www.uster.ch/politbusiness/88991?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-04-28"
"312/2009","14.04.2009","Bericht und Antrag","Antrag des Stadtrates betreffend Kulturgemeinschaft Uster (KGU): Erhöhung des wiederkehrenden Beitrages","https://www.uster.ch/politbusiness/88123?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-04-14"
"Antwort574/2009","07.04.2009","Bericht und Antrag","Antwort des Stadtrates auf die Anfrage Nr. 574 des Ratsmitgliedes Regula Trüeb betreffend ""Bildungsstandort Uster""","https://www.uster.ch/politbusiness/87768?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-04-07"
"590/2009","26.03.2009","kleine_anfrage","Anfrage Nr. 590 des Ratsmitgliedes Balthasar Thalmann betreffend Möglichkeiten im Perimeter des Gestaltungsplans Mühleholz III-Falschinformation des Stadtrates?","https://www.uster.ch/politbusiness/87415?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-03-26"
"589/2009","24.03.2009","Interpellation","Interpellation Nr. 589 des Ratsmitgliedes Daniel Hunziker betreffend ""Partizipation der Bevölkerung""","https://www.uster.ch/politbusiness/87414?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-03-24"
"260a/2009","24.03.2009","Bericht und Antrag","Antrag der Sekundarschulpflege betreffend Abnahme der Bauabrechnung der Erweiterung und Sanierung der Berufswahlschule Uster","https://www.uster.ch/politbusiness/86914?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-03-24"
"261a/2009","24.03.2009","Bericht und Antrag","Antrag der Sekundarschulpflege betreffend Abnahme der Bauabrechnung der Pavillonverlegung von der Schulanlage Freiestrasse zur Schulanlage der Berufswahlschule Uster","https://www.uster.ch/politbusiness/86916?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-03-24"
"586/2009","18.03.2009","kleine_anfrage","Anfrage des Ratsmitgliedes Werner Egli betreffend Bauarbeiten der Stadt Uster auf fremdem Grundeigentum","https://www.uster.ch/politbusiness/86918?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-03-18"
"587/2009","18.03.2009","kleine_anfrage","Anfrage des Ratsmitgliedes Jean-François Rossier betreffend Gestaltungsmassnahmen an der Brunnenstrasse","https://www.uster.ch/politbusiness/86919?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-03-18"
"588/2009","18.03.2009","kleine_anfrage","Anfrage des Ratsmitgliedes Maja Burger betreffend Integration in Uster","https://www.uster.ch/politbusiness/86920?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=97","2009-03-18"
"303/2009","17.03.2009","Bericht und Antrag","Antrag des Stadtrates betreffend Jahresrechnung 2008 der Stadt Uster","https://www.uster.ch/politbusiness/87772?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-03-17"
"585/2009","16.03.2009","Postulat","Postulat Nr. 585 der Ratsmitglieder Regula Trüeb Murbach und Rolf Graf-Ganz betreffend Schulraumplanung der Primarschule und der Sekundarstufe Uster","https://www.uster.ch/politbusiness/86365?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-03-16"
"301/2009","10.03.2009","Bericht und Antrag","Jahresrechnung 2008 der Sekundarsstufe Uster","https://www.uster.ch/politbusiness/87775?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-03-10"
"302/2009","10.03.2009","Bericht und Antrag","Geschäftsbericht 2008 der Sekundarstufe Uster","https://www.uster.ch/politbusiness/87776?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-03-10"
"584/2009","02.03.2009","kleine_anfrage","Anfrage Nr. 584 des Ratsmitgliedes Julia Amherd betreffend Arbeitsbedingungen für Pflegefamilien in Uster","https://www.uster.ch/politbusiness/85619?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-03-02"
"580/2009","17.02.2009","kleine_anfrage","Anfrage Nr. 580 des Ratsmitgliedes Werner Kessler betreffend städt. Darlehen an den Verein Pavillon Nouvel und Finanzierung von sog. Ersatz- und Aufwertungsmassnahmen bei der Kläranlage Niederuster durch den Verein Pavillon Nouvel","https://www.uster.ch/politbusiness/85613?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-02-17"
"581/2009","17.02.2009","kleine_anfrage","Anfrage Nr. 581 des Ratsmitgliedes Werner Kessler betreffend Standort Kiosk für eine ansprechende Verpflegungsstätte an der Schifflände in Niederuster","https://www.uster.ch/politbusiness/85615?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-02-17"
"582/2009","17.02.2009","kleine_anfrage","Anfrage Nr. 582 des Ratsmitgliedes Werner Kessler betreffend Ersatz- und Aufwertungsmassnahmen bei der Kläranlage Niederuster, finanziert durch den Verein Pavillon Nouvel","https://www.uster.ch/politbusiness/85616?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-02-17"
"583/2009","17.02.2009","kleine_anfrage","Anfrage Nr. 583 des Ratsmitgliedes Werner Kessler betreffend Vorschlag von 10 Vereinen für einen runden Tisch zur Situation an der Schifflände Niederuster","https://www.uster.ch/politbusiness/85618?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-02-17"
"298/2009","10.02.2009","Bericht und Antrag","Antrag des Stadtrates betreffend Genehmigung der Zusammenarbeitvereinbarung im Polizeiwesen zwischen den kommunalen Polizeikorps von Dübendorf, Illnau-Effretikon, Uster und Volketswil","https://www.uster.ch/politbusiness/85089?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=98","2009-02-10"
"279a/2009","10.02.2009","Bericht und Antrag","Antrag der Primarschulpflege betreffend Reduktion Anzahl Primarschulpfleger/innen (geänderte Version aufgrund Vorprüfung Gemeindeamt)","https://www.uster.ch/politbusiness/85088?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-02-10"
"299/2009","10.02.2009","Bericht und Antrag","Antrag des Stadtrates betreffend Püntareal, Umgestaltung Aussenanlagen - Gesamtprojekt-Genehmigung Baukredit","https://www.uster.ch/politbusiness/85090?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-02-10"
"Antwort553/2009","10.02.2009","Bericht und Antrag","Antwort des Stadtrates auf das Postulat Nr. 553 des Ratsmitgliedes Daniel Hunziker betreffend Mehrweggeschirr an öffentlichen Anlässen","https://www.uster.ch/politbusiness/85091?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-02-10"
"579/2009","10.02.2009","Interpellation","Interpellation Nr. 579 der Ratsmitglieder Benno Scherrer und Walter Strucken betreffend Schulwegsicherheit","https://www.uster.ch/politbusiness/85610?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-02-10"
"578/2009","10.02.2009","Postulat","Postulat Nr. 578 betreffend Radweg Freudwil","https://www.uster.ch/politbusiness/85608?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-02-10"
"Antwort 569/2009","03.02.2009","Bericht und Antrag","Antwort des Stadtrates auf die Anfrage Nr. 569 des Ratsmitgliedes Jean-François Rossier betreffend Projektarbeiten im Jahr 2008","https://www.uster.ch/politbusiness/84240?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-02-03"
"576/2009","21.01.2009","Motion","Leistungsmotion Nr. 576 des Ratsmitgliedes Balthasar Thalmann betreffend strategische Boden- und Immobilienpolitik","https://www.uster.ch/politbusiness/84238?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-01-21"
"Antwort567/2009","20.01.2009","Bericht und Antrag","Antwort des Stadtrates auf die Anfrage Nr. 567 des Ratsmitgliedes Balthasar Thalmann betreffend Mitwirkung bei Projekten im öffentlichen Raum","https://www.uster.ch/politbusiness/82937?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-01-20"
"575/2009","19.01.2009","Motion","Motion Nr. 575 der Ratsmitglieder Simone Michel und Thomas Wüthrich betreffend Förderung umwelt- und gesundheitsbewusster Mobilität - Multimobiltag","https://www.uster.ch/politbusiness/82938?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=99","2009-01-19"
"286/2009","13.01.2009","Bericht und Antrag","Antrag des Stadtrates betreffend Zweckverband Spital Uster, Statutenrevision","https://www.uster.ch/politbusiness/82522?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2009-01-13"
"Antwort566/2009","13.01.2009","Bericht und Antrag","Antwort des Stadtrates auf die Anfrage Nr. 566 des Ratsmitgliedes Werner Egli betreffend Villa am Aabach","https://www.uster.ch/politbusiness/82521?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2009-01-13"
"574/2009","12.01.2009","kleine_anfrage","Anfrage des Ratsmitgliedes Regula Trüeb betreffend Bildungsstandort Uster","https://www.uster.ch/politbusiness/82520?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2009-01-12"
"555/2008","22.12.2008","Interpellation","Antwort Interpellation betreffend Interkommunale Zusammenarbeit","https://www.uster.ch/politbusiness/81375?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2008-12-22"
"277/2008","22.12.2008","Antrag","Totalrevision der Oberstufenschulgemeindeordnung Uster vom 24. November 2002","https://www.uster.ch/politbusiness/81379?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2008-12-22"
"279/2008","22.12.2008","Antrag","Reduktion Anzahl Primarschulpfleger/innen","https://www.uster.ch/politbusiness/81383?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2008-12-22"
"280/2008","22.12.2008","Antrag","Anpassung der Pensen und der Entschädigung der Primarschulpflege","https://www.uster.ch/politbusiness/81387?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2008-12-22"
"281/2008","22.12.2008","Antrag","Behördenpensen und Anpassung Entschädigung Stadtrat","https://www.uster.ch/politbusiness/81388?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2008-12-22"
"282/2008","22.12.2008","Antrag","Städtebauliches Entwicklungskonzept Zeughausareal","https://www.uster.ch/politbusiness/81390?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2008-12-22"
"278/2008","22.12.2008","Antrag","Neue Verordnung über die Entschädigung der Sekundarschulbehörde","https://www.uster.ch/politbusiness/81381?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=100","2008-12-22"
"573/2008","22.12.2008","Motion","Motion betreffend Revision des Gestaltungsplans Mühleholz III","https://www.uster.ch/politbusiness/81374?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=101","2008-12-22"
"276/2008","22.12.2008","Antrag","4-Klassen-Pavillon in der Schulanlage Niederuster auf Beginn SJ 2009/2010","https://www.uster.ch/politbusiness/81377?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=101","2008-12-22"
"570/2008","15.12.2008","Motion","Motion Einbürgerungsverfahren","https://www.uster.ch/politbusiness/80926?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=101","2008-12-15"
"571/2008","15.12.2008","Postulat","Postulat Berücksichtigung der IAO-Kernübereinkommen im städtischen Beschaffungswesen","https://www.uster.ch/politbusiness/80927?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=101","2008-12-15"
"534/2008","25.11.2008","Bericht und Antrag","Ergänzungsbericht des Stadtrates zum Postulat Nr. 534 des Ratsmitgliedes Werner Hürlimann vom 3. Juli 2007 betreffend Radweg nach Freudwil","https://www.uster.ch/politbusiness/80023?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=101","2008-11-25"
"275/2008","25.11.2008","Bericht und Antrag","Antrag der Primarschulpflege betreffend Weiterführung der Stell der Sonderpädagogischen Leitung (80 %)","https://www.uster.ch/politbusiness/80022?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=101","2008-11-25"
"569/2008","24.11.2008","kleine_anfrage","Anfrage Nr. 569 des Ratsmitgliedes Jean-François Rossier betreffend Projektarbeiten im Jahr 2008","https://www.uster.ch/politbusiness/80025?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=101","2008-11-24"
"Antwort551/2008","18.11.2008","Bericht und Antrag","Antwort des Stadtrates auf das Postulat Nr. 551 der Ratsmitglieder Simone Michel und Werner Hürlimann betreffend Förderung lokaler ProduzentInnen","https://www.uster.ch/politbusiness/79490?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=101","2008-11-18"
"568/2008","17.11.2008","Antrag","Einsetztung einer Parlamentarischen Untersuchungskommission (PUK) / Neubau Primarschulhaus Krämeracker","https://www.uster.ch/politbusiness/79489?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-11-17"
"567/2008","01.11.2008","kleine_anfrage","Anfrage Nr. 567 des Ratsmitgliedes Balthasar Thalmann betreffend Mitwirkung bei Projekten im öffentlichen Raum","https://www.uster.ch/politbusiness/78743?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-11-01"
"262/2008","21.10.2008","Bericht und Antrag","Antrag des Stadtrates betreffend Hohfuren, städtische Parzelle Nr. C 2975 - Erstellung Elementbau, Genehmigung der Bauabrechnung","https://www.uster.ch/politbusiness/77883?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-10-21"
"566/2008","20.10.2008","kleine_anfrage","Anfrage Nr. 566 des Ratsmitgliedes Werner Egli betreffend Villa am Aabach","https://www.uster.ch/politbusiness/77959?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-10-20"
"261/2008","14.10.2008","Bericht und Antrag","Antrag der Sekundarschulpflege betreffend Abnahme der Abrechnung Kredit von Fr. 500'000 (inkl. MWSt.) für die Pavillonverlegung von der Schulanlage Freiestrasse zur Schulanlage der Berufswahlschule Uster, Rehbühlstrasse 2","https://www.uster.ch/politbusiness/77882?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-10-14"
"260/2008","14.10.2008","Bericht und Antrag","Antrag der Sekundarschulpflege betreffend Abnahme Bauabrechnung der Erweiterung und Sanierung der Berufswahlschule Uster","https://www.uster.ch/politbusiness/77881?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-10-14"
"Antwort561/2008","30.09.2008","Bericht und Antrag","Antwort des Stadtrates auf die Anfrage Nr. 561 des Ratsmitgliedes Benno Scherrer betreffend Kosten der Euro 08 für Uster","https://www.uster.ch/politbusiness/77371?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-09-30"
"250/2008","30.09.2008","Bericht und Antrag","Antrag der Sekundarschulpflege betreffend Erteilung eines Projektierungskredites von Fr. 261'000 (inkl. MWSt.) für die Planung einer Turnhalle der Schulanlage Freiestrasse","https://www.uster.ch/politbusiness/78305?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-09-30"
"251/2008","30.09.2008","Bericht und Antrag","Antrag des Stadtrates betreffend Baurechts- und Kaufrechtsvertrag zwischen der Stadt  Uster und der GPR AG, Kreuzstrasse 6, Uster - Ausübung Kaufsrecht, Genehmigung","https://www.uster.ch/politbusiness/78307?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=102","2008-09-30"
"234/2008","09.09.2008","Bericht und Antrag","Energie Uster AG - Antrag des Stadtrates auf Kenntnisnahme - Beschluss Stadtrat betreffend Dividendenausschüttung sowie Geschäftsbericht / Jahresrechnung 2007","https://www.uster.ch/politbusiness/75282?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=103","2008-09-09"
"233/2008","27.08.2008","Bericht und Antrag","Antrag der Sekundarschulpflege betreffend Totalrevision der Oberstufenschulgemeindeordnung Uster vom 24. November 2002","https://www.uster.ch/politbusiness/75280?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=103","2008-08-27"
